Name	Activity	IC50	pIC50	logS	apol	ast_fraglike	ast_fraglike_ext	ast_violation	ast_violation_ext	a_acc	a_acid	a_aro	a_base	a_count	a_don	a_donacc	a_heavy	a_hyd	a_IC	a_ICM	a_nB	a_nBr	a_nC	a_nCl	a_nF	a_nH	a_nI	a_nN	a_nO	a_nP	a_nS	balabanJ	BCUT_PEOE_0	BCUT_PEOE_1	BCUT_PEOE_2	BCUT_PEOE_3	BCUT_SLOGP_0	BCUT_SLOGP_1	BCUT_SLOGP_2	BCUT_SLOGP_3	BCUT_SMR_0	BCUT_SMR_1	BCUT_SMR_2	BCUT_SMR_3	bpol	b_1rotN	b_1rotR	b_ar	b_count	b_double	b_heavy	b_max1len	b_rotN	b_rotR	b_single	b_triple	chi0	chi0v	chi0v_C	chi0_C	chi1	chi1v	chi1v_C	chi1_C	chiral	chiral_u	density	diameter	FCharge	GCUT_PEOE_0	GCUT_PEOE_1	GCUT_PEOE_2	GCUT_PEOE_3	GCUT_SLOGP_0	GCUT_SLOGP_1	GCUT_SLOGP_2	GCUT_SLOGP_3	GCUT_SMR_0	GCUT_SMR_1	GCUT_SMR_2	GCUT_SMR_3	Kier1	Kier2	Kier3	KierA1	KierA2	KierA3	KierFlex	lip_acc	lip_don	lip_druglike	lip_violation	logP(o/w)	mr	mutagenic	nmol	opr_brigid	opr_leadlike	opr_nring	opr_nrot	opr_violation	PC+	PC-	PEOE_PC+	PEOE_PC-	PEOE_RPC+	PEOE_RPC-	PEOE_VSA+0	PEOE_VSA+1	PEOE_VSA+2	PEOE_VSA+3	PEOE_VSA+4	PEOE_VSA+5	PEOE_VSA+6	PEOE_VSA-0	PEOE_VSA-1	PEOE_VSA-2	PEOE_VSA-3	PEOE_VSA-4	PEOE_VSA-5	PEOE_VSA-6	PEOE_VSA_FHYD	PEOE_VSA_FNEG	PEOE_VSA_FPNEG	PEOE_VSA_FPOL	PEOE_VSA_FPOS	PEOE_VSA_FPPOS	PEOE_VSA_HYD	PEOE_VSA_NEG	PEOE_VSA_PNEG	PEOE_VSA_POL	PEOE_VSA_POS	PEOE_VSA_PPOS	petitjean	petitjeanSC	Q_PC+	Q_PC-	Q_RPC+	Q_RPC-	Q_VSA_FHYD	Q_VSA_FNEG	Q_VSA_FPNEG	Q_VSA_FPOL	Q_VSA_FPOS	Q_VSA_FPPOS	Q_VSA_HYD	Q_VSA_NEG	Q_VSA_PNEG	Q_VSA_POL	Q_VSA_POS	Q_VSA_PPOS	radius	reactive	rings	RPC+	RPC-	rsynth	SlogP	SlogP_VSA0	SlogP_VSA1	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	SMR	SMR_VSA0	SMR_VSA1	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	TPSA	VAdjEq	VAdjMa	VDistEq	VDistMa	vdw_area	vdw_vol	vsa_acc	vsa_acid	vsa_base	vsa_don	vsa_hyd	vsa_other	vsa_pol	Weight	weinerPath	weinerPol	zagreb
tedisamil	1	2.5	5.6020598	-3.20591	58.310963	1	0	0	1	0	0	0	2	55	0	0	21	19	62.290424	1.1325532	0	0	19	0	0	34	0	2	0	0	0	1.3264998	-2.9420989	-0.4511973	0.65053862	3.0042577	-3.5804763	-0.43728429	0.52468598	2.9546807	-2.7430172	-0.40254647	0.66265738	3.2107935	39.809036	4	0.16	0	59	0	25	4	4	0.16	59	0	13.863597	13.708896	12.708896	12.708896	10.31643	9.9882603	7.86694	7.86694	0	0	0.64248258	10	2	-0.88280839	-0.31992283	0.10268682	3.3216114	-2.2624726	-0.29156634	0.14920464	3.2249005	-0.63368469	-0.22841716	0.13135414	3.488981	13.44	5	2.1421487	13.44	5	2.1421487	3.2	2	2	1	0	3.141	8.6208448	0	1	21	1	5	8	1	5.1079998	-3.108	3.0506296	-1.0506297	0.11421641	0.31981039	85.307716	130.33858	0	0	0	0	17.238026	52.207878	17.402626	0	0	0	0	0	0.94301379	0.2301213	0	0.056986183	0.76987869	0.056986183	285.25681	69.610504	0	17.238026	232.88432	17.238026	0.5	1	5.1079998	-3.108	0.11707126	0.30855855	0.68134338	0.11506065	0	0.31865659	0.88493937	0.31865659	206.10286	34.805252	0	96.391975	267.68958	96.391975	5	0	5	0.11707126	0.30855855	0	0.3962	6.2486277	0	0	110.63747	17.643185	0	0	0	150.94725	0	8.4456396	6.2486277	0	17.643185	0	0	150.94725	110.63747	0	8.8800001	0.51002371	5.643856	3.1010048	8.4954472	302.49484	452.14456	0	0	0	0	257.09915	0	0	290.495	887	34	126
glyceryl-nonivamide	1	0.1	7	-4.5117898	61.512169	0	0	3	4	4	0	6	0	58	3	7	25	19	78.859329	1.3596436	0	0	20	0	0	33	0	1	4	0	0	2.1661966	-2.6948361	-0.51474887	0.59513521	2.6371517	-2.6397767	-0.55452955	0.47345659	2.79774	-2.444268	-0.39019486	0.66092187	2.8886116	39.609833	13	0.51999998	6	58	1	25	9	14	0.56	51	0	18.493353	15.591393	13.380469	14.07914	12.100085	9.3167744	7.3222976	8.2146749	1	1	0.68111008	18	0	-0.83465952	-0.42056257	0.057854027	2.647655	-1.1317569	-0.33351231	7.2950766e-005	2.7413492	-0.53193909	-0.21790642	0.15787822	2.8905568	23.040001	14.106667	10.048443	19.667376	11.957969	8.4734402	9.4072742	5	3	1	0	3.4419999	10.167808	0	1	6	1	1	13	1	3.76	-3.7609999	2.3117888	-2.3117888	0.095687523	0.16976342	136.63495	75.233986	0	8.6190128	33.597878	0	0	25.373297	86.764053	0	0	0	13.566921	18.175728	0.8358137	0.36153859	0.07976225	0.16418627	0.63846141	0.084424026	332.62531	143.87999	31.742649	65.340523	254.08582	33.597878	0.5	1	3.76	-3.7609999	0.15132979	0.19409731	0.66829878	0.18324298	0.07976225	0.33170122	0.81675702	0.25193897	265.96008	72.924438	31.742649	132.00574	325.04138	100.26309	9	0	1	0.15132979	0.19409731	1	3.2240701	79.78109	5.2587838	30.330866	20.926258	6.37115	54.252274	0	52.929554	132.07884	57.009022	9.98353	23.862217	61.77034	18.01075	18.083227	0	222.31638	26.185041	68.709885	78.790001	0.40217918	5.643856	3.885535	8.9372263	397.96582	516.05017	16.070677	0	0	5.6825762	302.6524	12.949531	48.887096	351.487	1964	31	110
CHROMANOL	1	6.5999999	5.1804562	-1.5365	52.044617	0	0	2	4	4	0	6	2	48	1	5	22	15	77.263405	1.6096543	0	0	15	0	0	26	0	2	4	0	1	2.1347952	-2.719327	-0.49910986	0.45086098	2.7957804	-3.3747916	-0.40424478	0.36975431	2.6801693	-2.5231273	-0.16216505	0.51017344	2.9986084	35.49538	5	0.2173913	6	49	0	23	7	5	0.2173913	43	0	16.543606	14.189232	10.008072	10.629392	10.198637	9.3494568	4.7093778	5.5370235	2	2	0.76521593	10	2	-0.87882721	-0.34022915	0.177651	2.9119611	-2.2398458	-0.31976932	0.054200001	2.8621993	-0.64250642	-0.13450846	0.072067402	3.1071274	18.340265	6.8571429	4.1103301	17.627213	6.5776005	3.9371572	5.2702165	6	6	1	1	0.78200001	8.6301842	0	1	11	1	2	6	1	6.8369999	-4.8400002	4.5801129	-2.5801129	0.07755927	0.18387173	61.55323	34.050835	30.893412	13.823336	18.854944	15.168386	43.095066	62.005161	12.254904	6.5127993	0	0	0	43.393253	0.64721966	0.36347827	0.12702745	0.35278034	0.6365217	0.22575291	221.09367	124.16612	43.393253	120.51165	217.43921	77.118393	0.5	1	6.8369999	-4.8400002	0.15942664	0.18719009	0.59094054	0.24758117	0.12702745	0.40905946	0.75241882	0.28203201	201.86844	84.575043	43.393253	139.73689	257.03027	96.343636	5	0	2	0.15942664	0.18719009	0.27272728	-0.68099999	87.293053	48.171688	13.347917	34.038303	6.37115	0	0	52.929554	3.9819686	123.66105	8.30581	48.171688	54.395866	32.897186	22.065195	0	71.369133	34.038303	106.85732	107.85	0.4530769	5.523562	3.0677278	8.6547308	341.60532	431.83759	34.520279	0	23.425066	23.425066	224.04413	6.5127993	71.512268	330.44901	1001	37	116
MCI-154	1	1.04	5.9829669	-2.34391	40.937103	1	1	0	0	3	0	12	0	34	2	5	20	13	53.06741	1.5608062	0	0	15	0	0	14	0	4	1	0	0	1.3847488	-2.4661107	-0.62057346	0.70171446	2.5072639	-2.5419347	-0.53807992	0.80591482	2.5191302	-2.2081399	-0.49986199	0.85431087	2.7716148	18.902899	3	0.13636364	12	36	2	22	2	3	0.13636364	22	0	13.786246	10.835691	8.5330153	9.957819	9.8096628	6.4402266	4.522491	6.0993195	0	0	0.73772138	13	0	-0.80436969	-0.41540727	0.081798539	2.4065051	-1.1341751	-0.33232883	0.16445385	2.5153909	-0.49698287	-0.21605732	0.19305076	2.711488	14.917356	7.3198571	4.25	9.7736893	4.6779203	2.6667497	2.286027	5	2	1	0	1.679	7.6898971	0	1	18	1	3	3	0	3.5699999	-3.5699999	1.4566715	-1.4566715	0.16550627	0.18634266	81.355103	40.822639	8.6190128	8.6190128	12.949531	0	0	51.228157	24.509808	0	9.4210396	3.8753545	19.386389	0	0.86114568	0.41574597	0.089198567	0.13885434	0.58425403	0.049655765	224.57477	108.42075	23.261742	36.211273	152.3653	12.949531	0.46153846	0.85714287	3.5699999	-3.5699999	0.15938376	0.17366947	0.73322999	0.4072772	0.12532412	0.26676998	0.59272283	0.14144586	191.21616	106.2122	32.682781	69.569893	154.57384	36.887108	7	0	3	0.15938376	0.17366947	1	2.4393001	17.888229	42.81181	23.862217	0	3.185575	16.663008	0	140.28783	37.736813	5.513495	7.78754	23.862217	33.448536	17.888229	3.185575	23.524246	178.02463	8.0155315	0	66.379997	0.49991596	5.4594316	3.4196334	8.2933521	260.78604	360.98181	28.670536	0	0	15.103616	182.67461	19.649082	43.774151	266.30399	930	27	102
lovastatin	1	12.5	4.90309	-4.2277498	70.254547	0	0	2	3	3	0	0	0	65	1	4	29	22	83.687866	1.2875056	0	0	24	0	0	36	0	0	5	0	0	1.6834055	-2.8231277	-0.49690759	0.56487781	2.8041193	-2.7874877	-0.46106943	0.55501044	2.8566062	-2.5744784	-0.38365576	0.65576065	3.0530977	45.103451	6	0.19354838	0	67	4	31	5	7	0.22580644	63	0	21.129028	18.1737	16.093494	16.714813	13.778096	11.259498	9.713398	10.413052	8	8	0.69881129	13	0	-0.79550207	-0.36795142	0.049645074	3.1030049	-0.87573683	-0.29109639	0.077497445	3.1648967	-0.53533542	-0.21560857	0.14959437	3.3314013	23.658689	10.543388	6.0357141	20.961767	9.2993469	5.3058376	6.7217503	5	1	1	0	4.0640001	11.266318	0	1	17	1	3	7	0	3.5439999	-3.5439999	2.2513576	-2.2513576	0.11782711	0.17376204	132.39751	49.008415	0	0	10.324173	29.416998	0	37.013794	111.75542	0	0	0	27.133842	12.775052	0.80564868	0.46038678	0.09738028	0.19435132	0.53961319	0.096971028	330.17514	188.67812	39.908894	79.650063	221.14709	39.741173	0.46153846	0.85714287	3.5439999	-3.5439999	0.18594807	0.1918736	0.70993817	0.19247754	0.15718579	0.29006186	0.80752248	0.13287605	290.95053	78.882149	64.418701	118.87466	330.94305	54.455959	7	1	3	0.18594807	0.1918736	0.44827586	4.1954999	25.385227	15.490929	89.130157	0	22.05398	3.185575	0	52.929554	113.21043	133.30406	11.08378	69.724205	25.385227	22.05398	22.591522	0	166.13998	15.490929	133.30406	72.830002	0.3796615	5.9541965	3.4917691	9.4474201	409.8252	578.90735	27.133842	0	0	0	298.53705	34.424511	40.700764	404.547	2246	47	150
1	1	0.11	6.9586072	-6.5692601	57.796654	0	0	2	3	0	0	19	1	48	1	1	27	25	67.797607	1.4124502	0	0	23	0	2	21	0	2	0	0	0	1.4315675	-2.7330387	-0.62465578	0.65469807	2.7792952	-3.4135835	-0.48756677	0.76648945	2.6698685	-2.5463171	-0.4502995	0.80432272	2.9666255	26.023348	2	0.064516127	21	52	0	31	2	2	0.064516127	31	0	18.380104	14.882803	13.049523	14.965891	13.220346	9.4716024	7.7479062	10.249149	2	2	0.73285007	10	1	-0.87287569	-0.39962083	0.12032101	2.8853176	-2.247581	-0.26137039	0.20917918	2.9657469	-0.63600606	-0.19984122	0.18737917	3.1505744	18.992716	8.0246916	3.5446153	13.85412	5.776978	2.5268555	2.9642572	2	3	1	0	5.6539998	10.46395	0	1	27	0	5	4	2	4.473	-3.474	2.6553698	-1.6553699	0.13055912	0.21374349	32.614101	97.064987	14.4881	8.6190128	0	0	17.238026	43.390331	85.784325	0	0	23.817272	0	0.13689101	0.8725304	0.47385851	0.07412637	0.1274696	0.52614152	0.053343225	281.96088	153.12881	23.954163	41.192188	170.02423	17.238026	0.5	1	4.473	-3.474	0.11245249	0.26079446	0.76383597	0.50122982	0.057583202	0.23616403	0.49877015	0.17858084	246.83592	161.97395	18.608187	76.317131	161.17909	57.708942	5	0	5	0.11245249	0.26079446	0.2962963	4.5159998	18.01075	0	36.252789	36.879158	3.185575	0	4.4107962	192.2372	18.868406	29.920227	10.51121	0	47.930977	25.906548	17.94261	15.805352	195.30025	36.879158	0	32.400002	0.41972107	5.9541965	3.1231208	9.2693701	323.15305	495.91452	0	0	5.6825762	11.365152	283.00177	0	11.365152	363.431	1627	48	152
PROPRANOLOL	0	15	4.8239088	-3.50757	45.533447	1	0	0	1	2	0	10	1	41	1	3	19	16	55.552135	1.3549302	0	0	16	0	0	22	0	1	2	0	0	1.7214029	-2.6806343	-0.53076065	0.62061101	2.6848269	-3.4161975	-0.5101127	0.65435499	2.48787	-2.4916604	-0.41345957	0.73613906	2.8635809	25.966555	6	0.30000001	11	42	0	20	7	6	0.30000001	31	0	13.664926	11.543179	10.110366	11.250712	9.1647034	6.7851443	5.2925644	6.7708569	1	1	0.67307478	11	1	-0.86843014	-0.34007519	0.11646325	2.5804682	-2.2477162	-0.32473817	0.14038317	2.5962489	-0.63565445	-0.20053622	0.16328219	2.8012455	15.39	7.6952662	4.7950053	12.340882	6.089324	3.7551539	3.9551384	3	3	1	0	2.921	7.8329082	0	1	11	1	2	6	0	3.9979999	-2.9990001	2.4814792	-1.481479	0.13981068	0.25910518	27.800856	82.005791	18.097254	0	10.324173	0	17.238026	51.958797	73.529427	0	0	0	0	10.271297	0.8700887	0.46616614	0.035269205	0.12991129	0.53383386	0.09464208	253.39212	135.75952	10.271297	37.833496	155.46609	27.562199	0.45454547	0.83333331	3.9979999	-2.9990001	0.1258129	0.30210069	0.74580532	0.32983232	0.035269205	0.25419468	0.67016768	0.21892548	217.19762	96.055626	10.271297	74.028	195.17	63.756706	6	0	2	0.1258129	0.30210069	1	1.5513	54.395866	0	10.450618	39.365837	0	0	0	128.64822	0	71.895454	7.7378201	0	54.395866	0	15.694046	5.1459289	123.50229	39.365837	66.652031	46.07	0.5023343	5.321928	3.2804704	8.1682978	291.22562	386.81732	2.503756	0	5.6825762	5.6825762	239.86801	0	21.753254	260.35699	792	25	92
HALOFANTRINE	1	0.1969	6.7057543	-9.6004601	74.363586	0	0	2	3	1	0	14	1	64	1	2	33	31	101.45359	1.5852123	0	0	26	2	3	31	0	1	1	0	0	1.7173686	-2.7703633	-0.5305832	0.60820019	2.7363784	-3.4892342	-0.3874473	0.70819449	2.6626692	-2.5619671	-0.33797091	0.8073501	2.939101	39.658417	10	0.2857143	16	66	0	35	10	11	0.31428573	50	0	24.172998	20.547199	16.198307	17.595648	15.650415	12.350921	9.3312216	11.19362	1	0	0.78632265	14	1	-0.88378322	-0.36294961	0.028285204	2.95099	-2.2598157	-0.22523667	0.26019999	3.0182245	-0.63029742	-0.15908369	0.20601277	3.1885264	27.585306	12.3008	7.03125	24.900583	11.066746	6.3105712	8.3505583	2	2	0	2	9.3227596	13.20838	1	1	16	0	3	10	2	5.2010002	-4.2010002	2.9151542	-1.9151541	0.14319633	0.20205295	83.675774	106.66021	0	0	10.324173	0	17.664515	87.511307	126.31678	0	35.725906	0	0	7.7675405	0.92482603	0.54099357	0.016330499	0.075174004	0.45900643	0.058843501	439.88998	257.32153	7.7675405	35.756229	218.32468	27.988688	0.5	1	5.2010002	-4.2010002	0.22380312	0.22827898	0.75619686	0.37970206	0.091440752	0.24380314	0.62029791	0.15236239	359.68216	180.60385	43.493446	115.96404	295.04236	72.470589	7	0	3	0.22380312	0.22827898	0.030303031	7.6342001	28.509541	0	0	55.318733	6.37115	0	14.760729	116.15096	100.81068	189.82965	13.16605	3.1243138	70.265564	7.7595162	19.841013	10.291858	200.20113	55.318733	144.94931	24.67	0.3442024	6.129283	3.6586039	9.816247	475.64621	637.70258	0	0	0	0	428.2934	0	13.566921	501.43997	3228	55	170
9-HYDROXYRISPERIDONE	1	0.15000001	6.8239088	-4.2907	67.18	0	0	2	3	4	0	9	2	60	1	5	31	20	96.735176	1.612253	0	0	23	0	1	29	0	4	3	0	0	1.0915543	-2.8107879	-0.54046547	0.63460523	2.8124061	-3.4988251	-0.55684584	0.5752334	2.7241187	-2.606657	-0.42255241	0.70400554	3.0113618	40.400002	4	0.11428571	10	64	3	35	5	4	0.11428571	51	0	21.534805	17.811378	14.328063	15.258784	15.00804	11.308653	7.7757277	8.8433371	2	2	0.75628042	17	2	-0.88371104	-0.37687042	0.091236413	3.0255065	-2.2597106	-0.33448148	0.11150985	2.9477413	-0.62983352	-0.22653967	0.15811363	3.2099977	22.775511	9.7001152	4.665741	18.483789	7.8143482	3.7384148	4.6593151	7	2	1	0	2.2739999	11.57095	0	1	27	1	5	7	1	6.0139999	-4.0139999	3.872561	-1.872561	0.10338017	0.20351617	100.28279	114.91887	20.625326	8.458519	10.324173	11.190562	21.568544	60.66011	24.452183	5.6825762	0	11.908636	0	13.6699	0.8299365	0.28823692	0.063353635	0.17006351	0.71176308	0.10670988	335.08038	116.37341	25.578535	68.661812	287.36877	43.083279	0.47058824	0.8888889	6.0139999	-4.0139999	0.13934153	0.2389138	0.63996989	0.22905213	0.093877479	0.36003014	0.77094787	0.26615265	258.38284	92.478004	37.902298	145.35936	311.26419	107.45706	9	1	5	0.13934153	0.2389138	0.80645162	1.3023	28.509541	31.83914	39.451885	73.758316	7.1675434	26.519651	4.4107962	60.338726	94.342026	48.286129	11.31039	38.619743	76.727463	13.531815	13.636193	7.4091749	147.27158	84.101761	33.326015	83.139999	0.37643659	6.129283	3.8467605	9.5710564	403.74219	566.5993	30.134758	0	0	0	279.7876	45.200523	43.701679	428.508	3047	54	172
LOSARTAN	1	7.7600002	5.1101384	-6.9320102	62.971447	0	0	2	4	2	4	22	0	52	1	3	30	20	84.698097	1.6288096	0	0	22	1	0	22	0	6	1	0	0	1.3100702	-2.5792825	-0.64749056	0.64031625	2.544898	-2.4651465	-0.53807992	0.71303111	2.6671846	-2.3360488	-0.49986199	0.85431087	2.7942746	29.090553	8	0.24242425	22	55	0	33	5	8	0.24242425	33	0	20.924074	17.418724	13.154336	14.811191	14.70704	10.307528	7.1664844	9.2146749	0	0	0.76641774	15	-1	-0.88523608	-0.38756782	0.04729924	2.6570017	-1.0111036	-0.33064228	0.12813176	2.7916183	-0.52925539	-0.21605732	0.23504063	2.9482591	23.168043	11.227654	5.5067639	17.784966	8.5350552	4.157218	5.0598555	7	1	1	0	4.9050002	11.842803	0	1	22	1	4	8	0	3.7190001	-4.7189999	1.7474333	-2.7474332	0.12012562	0.14153804	62.49065	84.026039	11.190562	9.0107584	10.324173	0	0	15.326932	155.07018	0	0	5.6825762	45.161087	7.7675405	0.83022952	0.5639897	0.14434461	0.16977045	0.43601027	0.025425835	337.11511	229.0083	58.611202	68.935371	177.04219	10.324173	0.46666667	0.875	3.7190001	-4.7189999	0.17047593	0.14409833	0.69466883	0.48058179	0.16084392	0.30533114	0.51941818	0.14448723	282.07062	195.14047	65.310753	123.97987	210.91002	58.669109	8	0	4	0.17047593	0.14409833	1	4.4286699	41.925713	68.551125	0	0	8.2702427	18.868406	3.0717793	153.03012	37.736813	111.84049	11.53028	0	110.47684	0	11.342022	11.884645	237.11653	0	72.474655	76.720001	0.37824166	6.044394	3.6918509	9.5100803	406.05048	550.49872	50.843662	45.161087	0	0	290.77551	31.391884	64.410583	421.91199	2665	46	156
1	1	0.15000001	6.8239088	-4.17349	62.78503	0	0	1	2	3	0	17	1	53	0	3	29	20	77.889122	1.469606	0	0	23	0	0	24	0	5	1	0	0	1.1627474	-2.6102417	-0.62899494	0.68400323	2.7525146	-3.4083748	-0.53807992	0.76008129	2.5625088	-2.4334476	-0.47120899	0.82858622	2.9624372	33.134968	7	0.21875	17	56	1	32	5	8	0.25	37	1	20.053831	16.23819	13.463737	15.484917	14.241515	9.9219418	6.6747561	8.8240643	1	1	0.70721549	18	1	-0.8593545	-0.38481069	0.09626203	2.7701266	-2.247859	-0.32542259	0.15843917	2.7242374	-0.63527	-0.21605732	0.18514071	2.993012	22.203125	11.039481	5.8257928	15.422231	7.5597353	3.9477119	4.0202751	6	2	1	0	2.4979999	11.416346	0	1	22	1	4	8	0	5.901	-4.901	3.1603706	-2.1603706	0.10988543	0.1567708	99.524612	116.6527	8.5307722	3.1459606	0	12.949531	17.238026	51.228157	61.274521	0	17.742489	5.6825762	13.566921	0	0.87869287	0.36682543	0.047233827	0.12130713	0.6331746	0.0740733	358.09921	149.49466	19.249496	49.437054	258.0416	30.187557	0.5	1	5.901	-4.901	0.096424334	0.18486023	0.6640752	0.38326457	0.10720896	0.3359248	0.6167354	0.22871584	270.63474	156.19421	43.691536	136.90154	251.34206	93.209999	9	0	4	0.096424334	0.18486023	0.62068963	1.980854	21.135065	23.943405	27.844185	84.54026	9.1278973	18.868406	0	192.78854	18.868406	21.196325	11.03874	23.862217	67.75473	3.1243138	29.711613	2.7567475	248.96494	42.137939	0	78.529999	0.38828552	6	3.8893077	9.3810673	407.53625	546.47986	36.991985	0	5.6825762	5.6825762	279.60721	58.039555	42.674564	386.479	2702	41	150
1	1	0.024	7.6197886	-6.9524398	86.806168	0	0	2	3	3	0	23	1	72	0	3	39	30	106.15995	1.4744438	0	0	32	1	0	33	0	5	1	0	0	1.1731529	-2.7059107	-0.64682192	0.68962157	2.7969687	-3.4566755	-0.52673888	0.7488066	2.6205516	-2.5148888	-0.46528515	0.85431087	2.9994993	44.713833	11	0.25581396	23	76	1	43	6	12	0.27906978	51	1	27.028522	22.725454	18.894459	21.589365	19.084852	13.864183	9.7032299	12.773554	1	1	0.71659404	18	1	-0.8623926	-0.38669184	0.079907194	3.0261488	-2.2518203	-0.29163244	0.16445385	2.9868896	-0.6296317	-0.21605732	0.19305076	3.2399104	30.457544	15.464328	8.7552004	22.726301	11.444077	6.4408045	6.6687584	6	1	0	2	5.7589998	15.830538	0	1	28	0	5	12	4	7.2020001	-6.2020001	3.5885878	-2.5885878	0.097341701	0.1285933	95.622437	174.22125	21.723097	3.1459606	0	12.949531	8.6190128	64.34655	139.87608	0	17.742489	5.6825762	13.566921	0	0.92678326	0.43267512	0.034528498	0.073216751	0.56732488	0.038688254	516.67786	241.21461	19.249496	40.818043	316.28128	21.568544	0.5	1	7.2020001	-6.2020001	0.094834767	0.15462755	0.72256804	0.42908451	0.078371048	0.27743194	0.57091552	0.1990609	402.82874	239.21286	43.691536	154.66718	318.28305	110.97563	9	0	5	0.094834767	0.15462755	0.74358976	5.0744538	3.1243138	27.06772	27.844185	84.54026	15.499047	18.868406	3.5006065	263.3613	37.736813	94.467377	15.26717	26.98653	52.868294	0	39.58337	0	375.28525	42.137939	39.148643	66.360001	0.31356117	6.4262648	3.9402316	10.301591	557.49591	752.31293	36.991985	0	0	0	431.0679	58.039555	36.991985	539.10297	5496	56	202
VERAPAMIL	1	0.15000001	6.8239088	-5.2119799	78.93293	0	0	3	4	5	0	12	1	72	0	5	33	26	99.721954	1.3850271	0	0	27	0	0	39	0	2	4	0	0	1.8372674	-2.7448556	-0.52345204	0.35469952	2.732981	-3.4825346	-0.5207364	0.48100281	2.7507734	-2.5318892	-0.29336125	0.64259815	2.9552343	52.279072	13	0.38235295	12	73	0	34	10	14	0.41176471	60	1	24.43251	21.157192	18.576986	20.026733	15.842433	11.506754	7.6265502	9.2800589	1	0	0.67427665	18	1	-0.88554764	-0.36338452	-0.068303376	2.9604185	-2.2597167	-0.3047384	0.059323553	2.9905064	-0.63044238	-0.19958776	0.080476135	3.1768501	29.231834	14.533081	7.7398548	24.039572	11.874717	6.2944307	8.6503973	6	1	1	0	5.35148	13.409611	0	1	12	0	2	14	2	5.152	-4.1560001	3.3706887	-2.3706887	0.10330078	0.14567134	164.14197	176.5575	33.834076	0	0	0	8.6190128	70.839325	62.005161	0	17.742489	0	0	10.015024	0.96573079	0.29535753	0.018418282	0.034269206	0.70464247	0.015850926	525.12048	160.60201	10.015024	18.634037	383.15256	8.6190128	0.5	1	5.152	-4.1560001	0.097631991	0.23075072	0.62061924	0.19439657	0.051047876	0.37938073	0.80560344	0.32833287	337.46454	105.70402	27.757515	206.29001	438.05054	178.53249	9	0	2	0.097631991	0.23075072	0.18181819	3.6759541	47.123867	0	0	84.54026	10.781946	193.30107	0	105.85911	37.736813	87.62574	13.07797	3.1243138	75.058907	4.4107962	43.946609	0	162.46432	36.879158	241.08469	65.150002	0.33706582	6.0874629	3.9250216	9.7747688	543.75452	675.71521	27.757515	0	0	0	458.68524	20.299505	27.757515	455.61899	3698	55	160
gbr-12909	1	0.001	9	-5.7859201	76.066963	0	0	1	2	1	0	18	2	67	0	1	33	30	94.848305	1.4156463	0	0	28	0	2	34	0	2	1	0	0	1.1330882	-2.8294454	-0.59834373	0.70423889	2.8386512	-3.6469357	-0.53807992	0.7813167	2.5474854	-2.6517296	-0.49986199	0.72506577	3.0031741	44.131039	10	0.27777779	18	70	0	36	6	10	0.27777779	52	0	22.882257	19.111042	16.946865	19.020451	16.169836	12.007984	8.9843216	11.657398	0	0	0.69657606	19	2	-0.88472497	-0.37980062	0.083223514	2.9770498	-2.2816133	-0.26386139	0.16445385	2.8606193	-0.64189488	-0.21605732	0.15917477	3.1491766	26.074074	13.921231	8.5612364	20.567791	10.895042	6.6617937	6.7905135	3	2	1	0	5.9310002	13.221436	0	1	24	0	4	12	2	7.2389998	-5.2399998	4.1440935	-2.1440933	0.084158204	0.16871969	25.762857	147.57443	88.908241	0	0	0	17.238026	64.34655	110.29414	0	0	23.817272	0	2.503756	0.90933609	0.41828221	0.054784652	0.090663925	0.58171779	0.035879273	436.8862	200.96172	26.321028	43.559052	279.48355	17.238026	0.47368422	0.89999998	7.2389998	-5.2399998	0.078325734	0.18301527	0.75282937	0.40017128	0.0052113244	0.24717061	0.59982872	0.24195929	361.6933	192.26039	2.503756	118.75195	288.18488	116.2482	10	0	4	0.078325734	0.18301527	1	2.5824699	6.2486277	0	29.241924	131.56372	9.5567245	18.868406	0	229.36139	25.337055	29.920227	12.65964	17.248516	29.920227	18.242037	16.025373	0	267.09821	131.56372	0	18.110001	0.3512581	6.1699252	4.0561428	9.7564831	480.44525	649.73376	2.503756	0	0	0	437.92603	0	2.503756	452.58899	3994	46	166
